Account,trade_date,closedPnL_sum,closedPnL_mean,closedPnL_std,is_profitable_mean,execution_price_count,fg_date,fg_score,fg_label
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-07-01,0.0,0.0,0.0,0.0,39,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-07-02,3691.30885,136.7151425925926,276.76384908993293,0.3333333333333333,27,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-07-03,3273.5394420000002,148.7972473636364,332.26736613770044,0.8181818181818182,22,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-07-04,0.0,0.0,0.0,0.0,45,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-08-01,0.0,0.0,0.0,0.0,16,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-08-02,0.0,0.0,0.0,0.0,8,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-08-03,0.0,0.0,0.0,0.0,17,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-08-04,21114.136771999998,754.0763132857143,1358.2399324237365,0.8571428571428571,28,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-09-02,866.203569,288.734523,500.1028637351646,0.3333333333333333,3,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-09-03,0.0,0.0,0.0,0.0,11,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-09-04,25875.837656,575.0186145777777,1349.7525977247265,0.5333333333333333,45,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-10-01,-36229.641811,-165.43215438812786,1536.5518775797605,0.4474885844748858,219,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-10-02,2069.55836,24.637599523809524,64.73550709661355,0.34523809523809523,84,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-10-03,14133.265684,137.2161716893204,276.99562762637106,0.4077669902912621,103,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-10-04,0.0,0.0,0.0,0.0,9,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-11-01,1559.841529,20.524230644736843,63.45579543061542,0.35526315789473684,76,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-11-02,1353.604398,24.171507107142855,60.693551118063375,0.39285714285714285,56,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-11-03,2479.265806,75.12926684848485,126.72684769979027,0.6363636363636364,33,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-11-04,3188.3381949999994,1062.7793983333331,1610.4114980168154,1.0,3,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-12-01,736.621517,9.821620226666667,23.734732479204094,0.4533333333333333,75,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-12-02,5212.729861,62.056307869047615,180.78801067032114,0.5357142857142857,84,,,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-12-03,0.0,0.0,0.0,0.0,10,,,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-09-12,0.0,0.0,0.0,0.0,42,2024-09-12,31.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,0.0,0.0,0.0,0.0,89,2024-12-12,83.0,Extreme Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-01-04,0.0,0.0,0.0,0.0,13,2025-01-04,73.0,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-01-05,60544.304874,184.0252427781155,699.6945795802749,0.7173252279635258,329,2025-01-05,72.0,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-04,0.0,0.0,0.0,0.0,49,2025-03-04,15.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-05-04,0.0,0.0,0.0,0.0,34,,,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-07-04,-37999.868086,-499.9982642894737,2558.0811442574036,0.07894736842105263,76,,,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-08-04,3131.840108,21.16108181081081,184.0909988645716,0.10810810810810811,148,,,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-09-04,-36253.792726,-297.1622354590164,3122.58903893995,0.680327868852459,122,,,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-10-04,22908.117384,67.97660944807122,319.91449199981236,0.7240356083086054,337,,,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-11-04,0.0,0.0,0.0,0.0,65,,,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-12-04,88152.006818,70.46523326778576,731.9595629163008,0.15587529976019185,1251,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-11-12,698.009722,87.25121525,23.537114820676663,1.0,8,2024-11-12,80.0,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,362.84131,90.7103275,55.59122376368151,1.0,4,2024-12-12,83.0,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-02,0.0,0.0,0.0,0.0,5,2025-01-02,70.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-04,132.71954399999998,9.479967428571427,21.6769032183043,0.2857142857142857,14,2025-01-04,73.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-04,234.497751,6.896992676470588,17.054104180992795,0.2647058823529412,34,2025-02-04,72.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-04,298.031364,14.9015682,36.44922977893334,0.25,20,2025-03-04,15.0,Extreme Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,392.35488599999996,6.539248099999999,21.796859987621236,0.15,60,2025-04-04,28.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-05-04,41.479757,2.439985705882353,4.745011587896464,0.6470588235294118,17,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-06-04,207.98348199999998,9.453794636363636,16.3457459686164,0.45454545454545453,22,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-07-04,232.000726,4.549033843137255,17.916825259693756,0.13725490196078433,51,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-08-04,409.437344,12.794917,29.181883654567027,0.375,32,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-09-04,1395.820542,23.2636757,44.177642729122404,0.4166666666666667,60,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-10-04,463.813132,25.76739622222222,47.94871795325236,0.5,18,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-11-01,0.0,0.0,0.0,0.0,33,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-11-04,56.216535,11.243307,25.140798743899225,0.2,5,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-12-01,0.0,0.0,0.0,0.0,12,,,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-12-04,-89.1781,-7.431508333333333,18.64737462610455,0.0,12,,,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-01,0.0,0.0,0.0,0.0,141,2025-04-01,34.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-08-01,122050.866984,2542.7263955,11036.652746662918,1.0,48,,,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-08-03,0.0,0.0,0.0,0.0,15,,,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-08-04,0.0,0.0,0.0,0.0,77,,,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-09-03,0.0,0.0,0.0,0.0,90,,,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-09-04,33980.0,95.71830985915493,277.1375789985492,0.8788732394366198,355,,,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-10-04,0.0,0.0,0.0,0.0,8,,,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-11-04,0.0,0.0,0.0,0.0,3,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,0.0,0.0,0.0,0.0,17,2024-12-12,83.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,0.0,0.0,0.0,14,2025-01-03,74.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-01,0.0,0.0,0.0,0.0,3,2025-02-01,68.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,0.0,0.0,0.0,37,2025-02-02,60.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-03,10915.212,436.60848,1120.6627360723437,1.0,25,2025-02-03,44.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,0.0,0.0,0.0,6,2025-03-01,20.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,1077.9642187499999,1812.6169990511912,0.625,16,2025-03-03,33.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-01,0.0,0.0,,0.0,1,2025-04-01,34.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-02,0.0,0.0,,0.0,1,2025-04-02,44.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-03,169132.29611,1091.1761039354838,3522.528888200614,0.4967741935483871,155,2025-04-03,25.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-05-01,0.0,0.0,0.0,0.0,8,2025-05-01,53.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-06-01,0.0,0.0,0.0,0.0,25,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-07-02,0.0,0.0,0.0,0.0,54,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-07-03,0.0,0.0,0.0,0.0,10,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-08-03,0.0,0.0,0.0,0.0,7,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-09-01,10647.977,10647.977,,1.0,1,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-09-03,0.0,0.0,0.0,0.0,21,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-10-02,0.0,0.0,0.0,0.0,24,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-10-03,-2680.0,-76.57142857142857,131.8156675985771,0.0,35,,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-12-04,-3546.9,-295.575,419.6837478492799,0.0,12,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-03,8244.241409,60.176944591240876,111.95860869453276,0.9343065693430657,137,2024-01-03,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-04,2507.122467,52.2317180625,112.50968528122215,0.8333333333333334,48,2024-01-04,68.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-03,1674.715167,69.779798625,242.73906781805928,0.875,24,2024-02-03,60.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,105.83653474683545,199.82398269178753,0.6835443037974683,79,2024-03-03,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,126.7884,63.3942,89.65293741579247,0.5,2,2024-03-04,82.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,-13.844579999999999,-1.9777971428571426,4.935930427574942,0.14285714285714285,7,2024-03-05,90.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,26773.771643,93.28840293728223,154.80396805645083,0.8815331010452961,287,2024-04-03,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,19791.026041,109.95014467222222,195.65804028577477,0.9055555555555556,180,2024-05-03,48.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-04,5296.433789,64.59065596341463,153.42122975938761,0.9146341463414634,82,2024-05-04,67.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,0.458,0.6477098115668776,0.5,2,2024-05-05,69.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-03,6814.825139,83.10762364634145,146.9693030530839,0.8780487804878049,82,2024-06-03,73.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-07-05,0.0,0.0,,0.0,1,2024-07-05,29.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-03,4271.886236,63.7594960597015,148.75855367571137,0.8805970149253731,67,2024-08-03,37.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-04,1218.4267,609.21335,861.5577819487472,0.5,2,2024-08-04,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-05,1.56576,0.52192,3.9822544965383613,0.3333333333333333,3,2024-08-05,26.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-03,9949.501624,85.03847541880343,154.56552113291943,0.8290598290598291,117,2024-09-03,26.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-12,0.01574,0.0022485714285714288,0.004554669503456237,0.42857142857142855,7,2024-09-12,31.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-03,2482.9272,59.117314285714286,207.7542700001469,0.6904761904761905,42,2024-10-03,37.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-12,3634.56814,23.755347320261436,72.69710999325201,0.9607843137254902,153,2024-10-12,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-03,3588.179495,85.43284511904761,196.10462239183906,0.9285714285714286,42,2024-11-03,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-12,1567.4026840000001,68.1479427826087,585.2947242343887,0.34782608695652173,23,2024-11-12,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-03,3039.166,379.89575,521.6006618377291,0.875,8,2024-12-03,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-04,2237.798674,24.062351333333336,79.41774694701044,0.7634408602150538,93,2024-12-04,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,6.218249596153849,167.61230583261838,0.07692307692307693,52,2024-12-12,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,9609.447365,64.92869841216216,129.0974679187067,0.7702702702702703,148,2025-01-02,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,3429.9583199999997,64.71619471698112,204.05660704734757,0.9433962264150944,53,2025-02-01,68.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,948.6016900000001,79.05014083333334,197.0006182900324,0.9166666666666666,12,2025-02-03,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,90.98474,8.27134,16.397948286482674,0.8181818181818182,11,2025-02-04,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,14982.681725,42.68570292022792,174.62960722707848,0.7492877492877493,351,2025-03-02,26.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,-3.6658422178217824,26.205461169441232,0.6039603960396039,101,2025-03-03,33.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,1985.815595,26.129152565789475,29.91302247659342,0.9736842105263158,76,2025-04-02,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-05-02,14.590934,0.7295467,1.235187329230122,0.75,20,2025-05-02,67.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-05-03,-5843.04,-2921.52,4131.653206744245,0.0,2,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-06-02,2055.538866,28.158066657534246,163.27753429615439,0.273972602739726,73,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-06-04,3370.85855,86.43227051282051,169.74550077309462,0.9230769230769231,39,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-07-01,11206.706221,48.30476819396552,121.67017595835787,0.9525862068965517,232,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-07-02,2648.450789,45.662944637931034,246.1736294628474,0.7068965517241379,58,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-01,3710.36178,75.72166897959184,123.84126088021198,0.9183673469387755,49,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-02,235.47104,117.73552,166.50316915704877,0.5,2,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-03,556.480533,30.91558516666667,46.8585386165972,0.9444444444444444,18,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-04,948.85929,22.066495116279068,33.953995436955466,0.9767441860465116,43,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-09-02,627.556755,8.838827535211268,16.726780127100053,0.9295774647887324,71,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-09-04,1593.7933500000001,106.25289000000001,189.3769434587758,0.4,15,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-10-02,990.674468,17.08059427586207,45.530952094246196,0.603448275862069,58,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-11-02,1053.5230999999999,210.70461999999998,417.1758870178131,0.6,5,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-11-03,23670.188163,139.2364009588235,229.30521763223035,0.9470588235294117,170,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-12-02,-22303.603584,-189.01358969491525,625.9734311104521,0.23728813559322035,118,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-12-03,788.209533,32.842063875,51.84759593746264,0.875,24,,,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-12-04,1442.90516,32.793299090909095,81.04977995677923,0.9545454545454546,44,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,0.0,0.0,0.0,3,2025-01-01,66.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-02-01,1008.518954,112.05766155555555,249.78317182134546,0.5555555555555556,9,2025-02-01,68.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-01,937.789615,36.06883134615385,58.385616932687626,0.6538461538461539,26,2025-03-01,20.0,Extreme Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-05-01,1093.05677,156.15096714285713,191.93206477406656,1.0,7,2025-05-01,53.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-06-01,1260.832586,1260.832586,,1.0,1,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-07-01,0.0,0.0,,0.0,1,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-08-01,0.0,0.0,0.0,0.0,11,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-08-04,246.8944,9.495938461538461,19.64135203196555,0.6153846153846154,26,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-09-01,0.0,0.0,,0.0,1,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-09-04,2975.927732,3.7245653717146436,31.232277315781484,0.4693366708385482,799,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-10-04,-372.76464,-3.5501394285714283,27.46045062736534,0.26666666666666666,105,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-11-04,2550.108815,9.140174964157707,46.935323546384815,0.4874551971326165,279,,,
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-12-04,303.170149,2.5264179083333334,11.523628164573303,0.575,120,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,0.0,0.0,0.0,0.0,18,2025-01-02,70.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-04,4004.50286,308.03868153846156,543.7057652517061,0.9230769230769231,13,2025-01-04,73.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,739.18423,246.3947433333333,214.47659044756895,1.0,3,2025-02-01,68.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,0.0,0.0,0.0,30,2025-02-02,60.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,0.0,0.0,0.0,0.0,2,2025-02-03,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,8045.056928,1149.2938468571429,1140.002388614911,1.0,7,2025-02-04,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,13770.715332,115.72029690756303,213.10018617735773,0.8067226890756303,119,2025-03-02,26.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,0.0,0.0,0.0,8,2025-03-03,33.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,0.0,0.0,0.0,0.0,85,2025-03-04,15.0,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,0.0,0.0,0.0,0.0,45,2025-04-02,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,6939.47356,433.7170975,797.0654881469513,0.8125,16,2025-04-03,25.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,70.66684720588235,373.12245413385494,0.10294117647058823,68,2025-04-04,28.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-05-02,0.0,0.0,0.0,0.0,25,2025-05-02,67.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-02,0.0,0.0,0.0,0.0,17,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-04,17621.701092,1258.692935142857,2706.8126544350253,0.5714285714285714,14,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-07-02,0.0,0.0,0.0,0.0,9,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-07-03,0.0,0.0,0.0,0.0,12,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-07-04,0.0,0.0,0.0,0.0,51,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-08-02,0.0,0.0,0.0,0.0,5,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-08-03,0.0,0.0,0.0,0.0,38,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-08-04,0.0,0.0,0.0,0.0,8,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-09-02,0.0,0.0,0.0,0.0,87,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-09-03,3677.4965580000003,735.4993116,1139.2973933697706,1.0,5,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-09-04,-4058.8889249999997,-75.16460972222222,301.65163031310436,0.3333333333333333,54,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-10-02,24.634532000000036,0.28981802352941216,35.07264642007319,0.3411764705882353,85,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-10-03,4297.3227640000005,306.95162600000003,594.660204968097,0.35714285714285715,14,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-10-04,4596.960442,51.65124092134831,314.75731438863136,0.4943820224719101,89,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-11-02,0.0,0.0,0.0,0.0,13,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-11-03,0.0,0.0,0.0,0.0,8,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-11-04,-9584.869233000001,-40.272559802521016,217.813722058761,0.0,238,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-12-02,0.0,0.0,0.0,0.0,23,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-12-03,-2493.849701,-226.71360918181819,751.9239765233638,0.0,11,,,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-12-04,0.0,0.0,0.0,0.0,22,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-01-12,0.0,0.0,0.0,0.0,3,2024-01-12,71.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-02-12,0.0,0.0,0.0,0.0,6,2024-02-12,70.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-04-12,33.26141600000001,3.326141600000001,50.75141365282675,0.2,10,2024-04-12,79.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-05-12,0.0,0.0,0.0,0.0,2,2024-05-12,56.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-06-12,0.0,0.0,,0.0,1,2024-06-12,72.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-07-12,0.0,0.0,0.0,0.0,3,2024-07-12,25.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-08-12,-21.54374,-4.308748,8.216116114921332,0.0,5,2024-08-12,25.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-09-12,0.0,0.0,0.0,0.0,4,2024-09-12,31.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-10-12,0.0,0.0,,0.0,1,2024-10-12,49.0,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,0.0,0.0,0.0,5,2025-01-01,66.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,0.0,0.0,0.0,19,2025-02-02,60.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-02,0.0,0.0,0.0,0.0,8,2025-03-02,26.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-01,0.0,0.0,0.0,0.0,2,2025-04-01,34.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-02,9167.620989,88.15020181730769,472.05399031609204,0.47115384615384615,104,2025-04-02,44.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-05-01,0.0,0.0,,0.0,1,2025-05-01,53.0,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-05-02,1843.301845,5.6370087003058105,21.930405893500293,0.3853211009174312,327,2025-05-02,67.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-06-02,71.77363,0.42978221556886226,1.8497889033909758,0.23353293413173654,167,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-07-04,-4968.487948,-191.0956903076923,365.16835216096274,0.0,26,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-08-04,142.99159,6.217025652173914,11.180549715645123,0.43478260869565216,23,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-09-01,0.0,0.0,0.0,0.0,4,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-09-02,1259.5314,12.228460194174758,46.03688814419071,0.22330097087378642,103,,,
